corrida;secao;acoatual;qualidade;al_min;c_min;c_max;n_min;s_min;sequencia;sequenciatotal;panela;vidapanela;tempociclo;tempovacuototal;temperaturaliquidus;temperaturasaidafp;temperaturaobjetivada
5374;180.0;F09D3FD8;CC18C404;0.02;0.18;0.19;0.01;0.02;5.0;5.0;2.0;57.0;2228.0;51.0;1506.0;1685;1551.0
5373;180.0;EDBA003C;CC18C404;0.02;0.19;0.21;0.01;0.02;4.0;5.0;7.0;28.0;1627.0;51.0;1506.0;1678;1551.0
5372;180.0;A2582ED7;CC18C404;0.02;0.17;0.19;0.01;0.02;3.0;5.0;6.0;25.0;7673.0;51.0;1506.0;1677;1551.0
5371;180.0;CA75B483;F1291CB0;0.02;0.18;0.2;0.01;0.02;2.0;5.0;8.0;44.0;645.0;55.0;1506.0;1680;1546.0
5370;180.0;9D369DD4;F1291CB0;0.02;0.17;0.18;0.01;0.02;1.0;5.0;15.0;24.0;1640.0;60.0;1506.0;1708;1546.0
5369;180.0;C6074085;D249F467;0.02;0.24;0.29;0.01;0.02;4.0;4.0;2.0;56.0;1936.0;46.0;1504.0;1660;1549.0
5368;180.0;B4C6DBEF;6466E4EB;0.02;0.15;0.18;0.01;0.01;3.0;4.0;7.0;27.0;1338.0;46.0;1505.0;1663;1545.0
5367;180.0;E0E297AE;6466E4EB;0.03;0.23;0.28;0.01;0.02;2.0;4.0;6.0;24.0;7378.0;46.0;1505.0;1670;1545.0
5366;180.0;D55731A9;D6C5A3D0;0.02;0.15;0.16;0.0;0.01;1.0;4.0;8.0;43.0;342.0;55.0;1501.0;1685;1546.0
5365;180.0;EF357B96;56FFE5DC;0.02;0.17;0.19;0.01;0.01;3.0;3.0;15.0;23.0;1341.0;39.0;1507.0;1654;1532.0
5364;180.0;AE2ED6F9;56FFE5DC;0.02;0.17;0.19;0.01;0.01;2.0;3.0;2.0;55.0;1632.0;39.0;1507.0;1648;1532.0
5363;180.0;89FAFAD6;56FFE5DC;0.02;0.15;0.17;0.01;0.01;1.0;3.0;7.0;26.0;1024.0;60.0;1507.0;1677;1532.0
5362;180.0;1C9B3A33;281A1554;0.0;0.44;0.46;0.01;0.0;3.0;3.0;6.0;23.0;7059.0;57.0;1486.0;1704;1541.0
5361;180.0;D3CFB614;281A1554;0.01;0.61;0.63;0.01;0.0;2.0;3.0;8.0;42.0;0.0;57.0;1486.0;1724;1541.0
5360;180.0;1FC55A44;281A1554;0.0;0.54;0.56;0.01;0.0;1.0;3.0;15.0;22.0;977.0;57.0;1486.0;1708;1541.0
5359;180.0;92EDDD33;281A1554;0.01;0.71;0.73;0.01;0.0;3.0;3.0;2.0;54.0;1259.0;57.0;1486.0;1705;1541.0
5358;180.0;0E7B69F6;281A1554;0.01;0.68;0.71;0.01;0.0;2.0;3.0;7.0;25.0;659.0;57.0;1486.0;1697;1541.0
5357;180.0;C4A9624F;281A1554;0.0;0.55;0.57;0.01;0.0;1.0;3.0;6.0;22.0;6647.0;57.0;1486.0;1696;1541.0
5356;180.0;E2061CD3;E1B28665;0.0;0.33;0.36;0.0;0.01;4.0;4.0;2.0;53.0;1015.0;46.0;1492.0;1667;1547.0
5355;180.0;34F7B690;E1B28665;0.01;0.46;0.5;0.0;0.01;3.0;4.0;15.0;21.0;594.0;46.0;1492.0;1669;1547.0
5354;180.0;821C6160;E1B28665;0.01;0.44;0.47;0.0;0.01;2.0;4.0;8.0;41.0;305.0;46.0;1492.0;1674;1547.0
5353;180.0;6029FB8B;E1B28665;0.01;0.39;0.42;0.0;0.01;1.0;4.0;7.0;24.0;303.0;57.0;1492.0;1680;1547.0
5352;180.0;7930A68D;2277D145;0.02;0.18;0.19;0.01;0.02;3.0;3.0;6.0;21.0;6340.0;46.0;1506.0;1667;1551.0
5351;180.0;3EF8C63D;04751D20;0.02;0.18;0.2;0.01;0.02;2.0;3.0;2.0;52.0;721.0;46.0;1506.0;1658;1551.0
5350;180.0;74CB7160;04751D20;0.02;0.26;0.28;0.01;0.02;1.0;3.0;15.0;20.0;312.0;51.0;1506.0;1685;1551.0
5349;180.0;7234BEFB;25F853C3;0.0;0.87;0.92;0.0;0.0;5.0;5.0;8.0;40.0;0.0;46.0;1463.0;1629;1503.0
5348;180.0;B8D14FE6;B4CD6E45;0.0;0.84;0.87;0.0;0.02;4.0;5.0;7.0;23.0;0.0;46.0;1475.0;1657;1510.0
5347;180.0;E54EA2AA;B4CD6E45;0.0;0.62;0.64;0.0;0.02;3.0;5.0;6.0;20.0;6046.0;46.0;1475.0;1630;1510.0
5346;180.0;92B9B814;87C78AB7;0.01;0.43;0.5;0.0;0.0;2.0;5.0;2.0;51.0;411.0;46.0;1480.0;1645;1525.0
5345;180.0;A491EA4F;84F339B7;0.01;0.24;0.26;0.0;0.02;1.0;5.0;15.0;19.0;0.0;46.0;1496.0;1682;1541.0
5344;180.0;74A647BA;6C955C02;0.02;0.44;0.48;0.0;0.0;2.0;2.0;2.0;50.0;0.0;51.0;1483.0;1681;1528.0
5343;180.0;F14D27FA;35C7C29B;0.02;0.3;0.32;0.01;0.0;1.0;6.0;6.0;19.0;5487.0;69.0;1501.0;1712;1551.0
5342;180.0;7F9ADE4C;656E5837;0.01;0.35;0.39;0.0;0.02;2.0;2.0;7.0;22.0;3024.0;46.0;1486.0;1651;1531.0
5341;180.0;9DAB9D31;656E5837;0.01;0.31;0.34;0.0;0.02;1.0;2.0;8.0;39.0;4283.0;46.0;1486.0;1660;1531.0
5340;180.0;24F2A2E0;5871DF5A;0.01;0.31;0.34;0.01;0.03;4.0;6.0;15.0;18.0;5203.0;46.0;1486.0;1650;1536.0
5339;180.0;67A28CED;4AC24E4B;0.02;0.24;0.27;0.01;0.02;3.0;6.0;6.0;18.0;5195.0;51.0;1501.0;1669;1546.0
5338;180.0;31B80180;4AC24E4B;0.02;0.21;0.24;0.01;0.01;2.0;6.0;7.0;21.0;2725.0;51.0;1501.0;1665;1546.0
5337;180.0;48B4ED39;93142261;0.02;0.24;0.27;0.01;0.02;1.0;6.0;8.0;38.0;4028.0;55.0;1501.0;1674;1536.0
5336;180.0;6F1DC2B1;6E5EEB11;0.02;0.23;0.26;0.0;0.02;8.0;8.0;2.0;49.0;5355.0;46.0;1503.0;1659;1543.0
5335;180.0;7F434390;6E5EEB11;0.02;0.27;0.3;0.0;0.03;7.0;8.0;15.0;17.0;4897.0;46.0;1503.0;1662;1543.0
5334;180.0;3CB6F496;6E5EEB11;0.02;0.23;0.25;0.0;0.02;6.0;8.0;6.0;17.0;4896.0;46.0;1503.0;1658;1543.0
5333;180.0;61204EAE;6E5EEB11;0.02;0.25;0.28;0.0;0.02;5.0;8.0;7.0;20.0;2434.0;46.0;1503.0;1664;1543.0
5332;180.0;9EC0303C;6E5EEB11;0.02;0.22;0.24;0.0;0.02;4.0;8.0;8.0;37.0;3735.0;46.0;1503.0;1669;1543.0
5331;180.0;D73755A7;6E5EEB11;0.01;0.18;0.2;0.0;0.02;3.0;8.0;2.0;48.0;5063.0;46.0;1503.0;1667;1543.0
5330;180.0;5C62B52E;6E5EEB11;0.01;0.21;0.23;0.0;0.02;2.0;8.0;15.0;16.0;4594.0;46.0;1503.0;1666;1543.0
5329;180.0;D879F897;6E5EEB11;0.01;0.18;0.2;0.0;0.02;1.0;8.0;6.0;16.0;4596.0;46.0;1503.0;1670;1543.0
5328;180.0;9FB472F4;6E5EEB11;0.01;0.17;0.19;0.0;0.02;7.0;7.0;7.0;19.0;2135.0;46.0;1503.0;1660;1543.0
5327;180.0;8EF4A17E;6E5EEB11;0.02;0.24;0.27;0.0;0.02;6.0;7.0;8.0;36.0;3440.0;46.0;1503.0;1653;1543.0
5326;180.0;63F95C6F;6E5EEB11;0.02;0.22;0.24;0.0;0.02;5.0;7.0;2.0;47.0;4773.0;46.0;1503.0;1658;1543.0
5325;180.0;F895EFC2;6E5EEB11;0.02;0.23;0.26;0.0;0.02;4.0;7.0;15.0;15.0;4308.0;46.0;1503.0;1676;1543.0
5324;180.0;149F9A8C;6E5EEB11;0.01;0.17;0.19;0.0;0.02;3.0;7.0;6.0;15.0;4305.0;46.0;1503.0;1663;1543.0
5323;180.0;A697B0D0;6E5EEB11;0.02;0.22;0.25;0.0;0.02;2.0;7.0;7.0;18.0;1839.0;46.0;1503.0;1663;1543.0
5322;180.0;AAEFF0FE;6E5EEB11;0.01;0.19;0.21;0.0;0.02;1.0;7.0;8.0;35.0;3100.0;51.0;1503.0;1678;1543.0
5321;180.0;1C450CFA;6E5EEB11;0.02;0.27;0.3;0.0;0.03;6.0;7.0;2.0;46.0;4420.0;46.0;1503.0;1652;1543.0
5320;180.0;91E503BC;6E5EEB11;0.02;0.23;0.25;0.0;0.02;5.0;7.0;15.0;14.0;3964.0;46.0;1503.0;1655;1543.0
5319;180.0;49445617;6E5EEB11;0.02;0.26;0.29;0.0;0.03;4.0;7.0;6.0;14.0;3949.0;46.0;1503.0;1657;1543.0
5318;180.0;519692ED;6E5EEB11;0.02;0.27;0.29;0.0;0.03;3.0;7.0;7.0;17.0;1485.0;46.0;1503.0;1659;1543.0
5317;180.0;699193BE;6E5EEB11;0.02;0.22;0.25;0.0;0.02;2.0;7.0;8.0;34.0;2775.0;46.0;1503.0;1664;1543.0
5316;180.0;4C2D34A2;6E5EEB11;0.02;0.22;0.24;0.0;0.02;1.0;7.0;2.0;45.0;4093.0;46.0;1503.0;1673;1543.0
5315;180.0;8F4C96CD;6E5EEB11;0.02;0.23;0.26;0.0;0.02;5.0;6.0;15.0;13.0;3624.0;46.0;1503.0;1656;1543.0
5314;180.0;7320A0AA;6E5EEB11;0.02;0.23;0.25;0.0;0.02;4.0;6.0;6.0;13.0;3620.0;46.0;1503.0;1658;1543.0
5313;180.0;18BFB725;6E5EEB11;0.01;0.18;0.19;0.0;0.02;3.0;6.0;7.0;16.0;1164.0;46.0;1503.0;1660;1543.0
5312;180.0;A1EC7859;6E5EEB11;0.02;0.21;0.23;0.0;0.02;2.0;6.0;8.0;33.0;2471.0;46.0;1503.0;1657;1543.0
5311;180.0;F6D9B4CF;6E5EEB11;0.01;0.2;0.22;0.0;0.02;1.0;6.0;2.0;44.0;3806.0;46.0;1503.0;1669;1543.0
5310;180.0;060B90FA;6E5EEB11;0.02;0.24;0.26;0.0;0.02;7.0;7.0;15.0;12.0;3346.0;46.0;1503.0;1659;1543.0
5309;180.0;FCA0B03B;6E5EEB11;0.02;0.21;0.23;0.0;0.02;6.0;7.0;6.0;12.0;3348.0;46.0;1503.0;1657;1543.0
5308;180.0;A7A9E5A2;6E5EEB11;0.01;0.17;0.19;0.0;0.02;5.0;7.0;7.0;15.0;871.0;46.0;1503.0;1664;1543.0
5307;180.0;2A642CB2;6E5EEB11;0.01;0.18;0.2;0.0;0.02;4.0;7.0;8.0;32.0;2177.0;46.0;1503.0;1663;1543.0
5306;180.0;C34A93E3;6E5EEB11;0.02;0.23;0.25;0.0;0.02;3.0;7.0;2.0;43.0;3511.0;46.0;1503.0;1670;1543.0
5305;180.0;E1627892;6E5EEB11;0.02;0.26;0.29;0.0;0.02;2.0;7.0;15.0;11.0;3051.0;46.0;1503.0;1663;1543.0
5304;180.0;2679302B;6E5EEB11;0.01;0.19;0.21;0.0;0.02;1.0;7.0;6.0;11.0;3059.0;46.0;1503.0;1673;1543.0
5303;180.0;77EF0B06;DD961E29;0.02;0.15;0.17;0.01;0.02;6.0;6.0;7.0;14.0;600.0;46.0;1507.0;1677;1552.0
5302;180.0;7F8418C7;5A195F30;0.0;0.34;0.36;0.0;0.02;5.0;6.0;8.0;31.0;1905.0;46.0;1487.0;1643;1527.0
5301;180.0;4517DFEF;71A937D5;0.01;0.35;0.4;0.0;0.02;4.0;6.0;2.0;42.0;3240.0;51.0;1487.0;1645;1522.0
5300;180.0;84CBBFF0;60B76B26;0.02;0.18;0.2;0.01;0.02;3.0;6.0;15.0;10.0;2775.0;46.0;1504.0;1668;1544.0
5299;180.0;51A6CC88;60B76B26;0.02;0.16;0.19;0.01;0.02;2.0;6.0;6.0;10.0;2771.0;46.0;1504.0;1668;1544.0
5298;180.0;C1EAD3B0;60B76B26;0.02;0.19;0.22;0.01;0.02;1.0;6.0;7.0;13.0;312.0;46.0;1504.0;1678;1544.0
5297;180.0;54568BCB;027DF228;0.0;0.88;0.93;0.0;0.0;5.0;5.0;8.0;30.0;1604.0;62.0;1463.0;1615;1489.0
5296;180.0;4DA60812;0731C1FB;0.0;0.83;0.89;0.01;0.0;4.0;5.0;2.0;41.0;2928.0;62.0;1462.0;1608;1488.0
5295;180.0;007137DD;0731C1FB;0.0;0.87;0.94;0.01;0.0;3.0;5.0;15.0;9.0;2464.0;62.0;1462.0;1607;1488.0
5294;180.0;E1BAAC95;0731C1FB;0.0;1.13;1.21;0.01;0.0;2.0;5.0;6.0;9.0;2466.0;62.0;1462.0;1609;1488.0
5293;180.0;BAD0D0DA;0731C1FB;0.0;1.15;1.24;0.01;0.0;1.0;5.0;7.0;12.0;0.0;62.0;1462.0;1645;1488.0
5292;180.0;30DE8239;332091CC;0.01;0.62;0.68;0.01;0.0;4.0;4.0;8.0;29.0;1303.0;46.0;1486.0;1631;1516.0
5291;180.0;69E650A6;332091CC;0.01;0.5;0.55;0.01;0.0;3.0;4.0;2.0;40.0;2638.0;46.0;1486.0;1622;1516.0
5290;180.0;B9C9FD76;87C78AB7;0.01;0.54;0.62;0.0;0.0;2.0;4.0;15.0;8.0;2178.0;32.0;1480.0;1626;1525.0
5289;180.0;5353A584;87C78AB7;0.01;0.48;0.56;0.0;0.0;1.0;4.0;6.0;8.0;2178.0;46.0;1480.0;1655;1525.0
5288;180.0;66E05792;F852E2F5;0.01;0.39;0.41;0.01;0.05;3.0;3.0;8.0;28.0;1075.0;55.0;1470.0;1632;1515.0
5287;180.0;143A7304;F852E2F5;0.01;0.5;0.54;0.02;0.07;2.0;3.0;2.0;39.0;2409.0;55.0;1470.0;1625;1515.0
5286;180.0;FE68356C;F852E2F5;0.01;0.48;0.52;0.02;0.07;1.0;3.0;15.0;7.0;1950.0;60.0;1470.0;1654;1515.0
5285;180.0;121D379A;F852E2F5;0.01;0.47;0.5;0.02;0.07;5.0;5.0;6.0;7.0;1878.0;55.0;1470.0;1628;1515.0
5284;180.0;B2706B49;F852E2F5;0.01;0.52;0.56;0.02;0.07;4.0;5.0;8.0;27.0;779.0;55.0;1470.0;1633;1515.0
5283;180.0;3D05250D;F852E2F5;0.0;0.35;0.38;0.01;0.05;3.0;5.0;2.0;38.0;1988.0;55.0;1470.0;1634;1515.0
5282;180.0;E5E52BD6;F852E2F5;0.01;0.42;0.45;0.01;0.06;4.0;5.0;15.0;6.0;1530.0;55.0;1470.0;1639;1515.0
5281;180.0;4EE71621;F852E2F5;0.01;0.45;0.48;0.02;0.06;3.0;5.0;6.0;6.0;1455.0;55.0;1470.0;1640;1515.0
5280;180.0;58BE424B;F852E2F5;0.01;0.42;0.45;0.01;0.06;1.0;5.0;2.0;37.0;1740.0;60.0;1470.0;1652;1515.0
5279;180.0;7F9ADE4C;F852E2F5;0.01;0.4;0.42;0.01;0.06;6.0;6.0;8.0;26.0;288.0;55.0;1470.0;1642;1515.0
5278;180.0;0BC3D539;F852E2F5;0.01;0.37;0.4;0.01;0.05;5.0;6.0;7.0;11.0;1557.0;55.0;1470.0;1638;1515.0
5277;180.0;3E3D4C72;F852E2F5;0.01;0.53;0.57;0.02;0.07;4.0;6.0;15.0;5.0;1159.0;55.0;1470.0;1641;1515.0
5276;180.0;86738B14;F852E2F5;0.0;0.36;0.38;0.01;0.05;3.0;6.0;6.0;5.0;1165.0;55.0;1470.0;1644;1515.0
5275;180.0;EA2DB092;F852E2F5;0.01;0.53;0.56;0.02;0.07;2.0;6.0;2.0;36.0;1452.0;55.0;1470.0;1637;1515.0
5274;180.0;E01D250A;F852E2F5;0.01;0.45;0.48;0.02;0.06;1.0;6.0;8.0;25.0;0.0;60.0;1470.0;1673;1515.0
5273;180.0;A0ADAFD5;EB045A99;0.03;0.44;0.48;0.0;0.03;4.0;4.0;7.0;10.0;1191.0;46.0;1489.0;1655;1534.0
5272;180.0;2488B2B3;5A195F30;0.0;0.38;0.4;0.0;0.03;3.0;4.0;15.0;4.0;797.0;46.0;1487.0;1641;1527.0
5271;180.0;270CF224;5A195F30;0.01;0.46;0.48;0.0;0.03;2.0;4.0;6.0;4.0;796.0;46.0;1487.0;1636;1527.0
5270;180.0;24C9925B;5A195F30;0.01;0.54;0.57;0.0;0.04;1.0;4.0;2.0;35.0;1083.0;46.0;1487.0;1651;1527.0
5269;180.0;46B7A03F;4C9F89E7;0.02;0.18;0.2;0.01;0.02;5.0;5.0;7.0;9.0;958.0;46.0;1512.0;1672;1557.0
5268;180.0;3E0F5060;71A937D5;0.02;0.4;0.45;0.0;0.02;4.0;5.0;15.0;3.0;560.0;51.0;1487.0;1659;1522.0
5267;180.0;1D0AB9E9;A410176C;0.02;0.17;0.21;0.01;0.01;3.0;5.0;6.0;3.0;524.0;57.0;1502.0;1682;1547.0
5266;180.0;82F07C9A;A410176C;0.02;0.14;0.18;0.01;0.01;2.0;5.0;7.0;8.0;727.0;57.0;1502.0;1677;1547.0
5265;180.0;B9945255;A410176C;0.02;0.19;0.25;0.01;0.01;1.0;5.0;2.0;34.0;731.0;57.0;1502.0;1664;1547.0
5264;180.0;D9F7EABB;6570BD8E;0.01;0.43;0.45;0.0;0.02;6.0;6.0;15.0;2.0;269.0;46.0;1485.0;1630;1520.0
5263;180.0;3E0F5060;67470249;0.01;0.38;0.43;0.0;0.02;5.0;6.0;6.0;2.0;277.0;51.0;1486.0;1671;1526.0
5262;180.0;0A17BAE1;67470249;0.01;0.41;0.47;0.0;0.02;4.0;6.0;7.0;7.0;488.0;51.0;1486.0;1653;1526.0
5261;180.0;645115F2;67470249;0.01;0.37;0.42;0.0;0.02;3.0;6.0;2.0;33.0;494.0;51.0;1486.0;1640;1526.0
5260;180.0;51A3E8FF;493EAF60;0.01;0.36;0.38;0.0;0.01;2.0;6.0;15.0;1.0;0.0;46.0;1486.0;1666;1521.0
5259;180.0;F6CAA544;ED43FC57;0.01;0.37;0.4;0.01;0.02;1.0;6.0;6.0;1.0;0.0;55.0;1486.0;1715;1531.0
5258;180.0;2679302B;249A7E68;0.01;0.38;0.4;0.0;0.02;2.0;3.0;7.0;6.0;0.0;48.0;1484.0;1646;1519.0
5256;180.0;B39B85CC;249A7E68;0.02;0.53;0.56;0.0;0.03;1.0;7.0;14.0;46.0;2296.0;55.0;1484.0;1671;1519.0
5255;180.0;0B4DCC42;DEF25D02;0.02;0.21;0.23;0.0;0.02;3.0;3.0;7.0;5.0;1282.0;46.0;1505.0;1668;1545.0
5254;180.0;054ECC33;C696558F;0.02;0.21;0.24;0.0;0.02;2.0;5.0;3.0;60.0;2687.0;46.0;1505.0;1659;1535.0
5253;180.0;B22A4B24;92B3EDD4;0.02;0.19;0.25;0.01;0.01;1.0;5.0;2.0;31.0;0.0;60.0;1502.0;1690;1537.0
5252;180.0;99F59742;CC18C404;0.02;0.2;0.22;0.01;0.02;4.0;4.0;1.0;67.0;2449.0;51.0;1506.0;1677;1551.0
5251;180.0;50853BE9;CC18C404;0.02;0.18;0.2;0.01;0.02;3.0;4.0;8.0;24.0;653.0;51.0;1506.0;1681;1551.0
5250;180.0;60DE7B3B;1FCFE9BD;0.02;0.17;0.19;0.01;0.02;2.0;4.0;7.0;4.0;979.0;46.0;1500.0;1658;1540.0
5249;180.0;63F6FCA0;217DAC59;0.03;0.53;0.56;0.0;0.03;1.0;4.0;3.0;59.0;2375.0;55.0;1483.0;1657;1523.0
5248;180.0;3A75D464;4AC24E4B;0.02;0.26;0.3;0.01;0.02;3.0;7.0;14.0;45.0;2135.0;51.0;1501.0;1663;1546.0
5247;180.0;23E9C473;016FEFC0;0.02;0.24;0.28;0.01;0.03;2.0;7.0;1.0;66.0;2115.0;46.0;1502.0;1656;1542.0
5246;180.0;353EA0EE;4731F567;0.02;0.14;0.17;0.0;0.02;1.0;7.0;8.0;23.0;325.0;46.0;1511.0;1682;1556.0
5245;180.0;1D6F6DC4;F1291CB0;0.02;0.24;0.26;0.01;0.02;2.0;2.0;7.0;3.0;633.0;55.0;1506.0;1691;1546.0
5244;180.0;B8659FE3;F1291CB0;0.03;0.24;0.27;0.01;0.03;1.0;2.0;3.0;58.0;2017.0;60.0;1506.0;1695;1546.0
5243;180.0;91B56327;F1291CB0;0.02;0.21;0.24;0.01;0.02;5.0;7.0;14.0;44.0;1787.0;55.0;1506.0;1679;1546.0
5242;180.0;4517DFEF;F1291CB0;0.02;0.17;0.18;0.01;0.02;4.0;7.0;1.0;65.0;1782.0;55.0;1506.0;1673;1546.0
5241;180.0;3831C04E;F1291CB0;0.03;0.24;0.27;0.01;0.03;3.0;7.0;8.0;22.0;0.0;55.0;1506.0;1679;1546.0
5240;180.0;81661C22;F1291CB0;0.02;0.18;0.2;0.01;0.02;2.0;7.0;7.0;2.0;315.0;55.0;1506.0;1682;1546.0
5239;180.0;331D0C70;F1291CB0;0.02;0.17;0.19;0.01;0.02;1.0;7.0;3.0;57.0;1715.0;60.0;1506.0;1691;1546.0
5238;180.0;AA31BF7F;502F0F5B;0.01;0.48;0.51;0.02;0.06;4.0;4.0;2.0;30.0;1711.0;51.0;1470.0;1635;1515.0
5237;180.0;23A7D3E4;502F0F5B;0.01;0.47;0.5;0.02;0.06;3.0;4.0;14.0;43.0;1431.0;51.0;1470.0;1628;1515.0
5236;180.0;9B250BCD;502F0F5B;0.01;0.48;0.51;0.02;0.06;2.0;4.0;1.0;64.0;1423.0;51.0;1470.0;1629;1515.0
5235;180.0;238859F6;00FFEE90;0.01;0.39;0.42;0.01;0.02;1.0;4.0;7.0;1.0;0.0;51.0;1489.0;1717;1534.0
5234;180.0;97F90FC7;D22BFB79;0.01;0.3;0.34;0.01;0.04;8.0;8.0;3.0;56.0;1406.0;46.0;1480.0;1654;1540.0
5233;180.0;469C5DB3;D22BFB79;0.01;0.43;0.48;0.02;0.06;7.0;8.0;2.0;29.0;1375.0;46.0;1480.0;1658;1540.0
5232;180.0;CA6AA883;833CB975;0.02;0.31;0.32;0.0;0.02;6.0;8.0;14.0;42.0;1097.0;46.0;1490.0;1651;1535.0
5231;180.0;AA00A957;833CB975;0.02;0.4;0.42;0.0;0.02;5.0;8.0;1.0;63.0;1085.0;46.0;1490.0;1650;1535.0
5230;180.0;35AA0819;833CB975;0.02;0.38;0.4;0.0;0.02;4.0;8.0;8.0;21.0;1073.0;46.0;1490.0;1655;1535.0
5229;180.0;7BD0B924;833CB975;0.02;0.32;0.34;0.0;0.02;3.0;8.0;3.0;55.0;1077.0;46.0;1490.0;1654;1535.0
